State,County,County FIPS,Agency Name,Agency ORI9
 CA,MARIN ,041,SARATOGA PD,CA0431500
 CA,MARIPOSA ,043,SPT SANTA CLARA,CA0431900
 CA,MENDOCINO ,045,SUNNYVALE DEPARTMENT OF PUBLIC SAFETY,CA0431600
 CA,MERCED ,047,U P R R SANTA CLARA CO.,CA0432500
 CA,MODOC ,049,UPRR: SANTA CLARA COUNTY,CA0433600
 CA,MONO ,051,WEST VALLEY MISSION COMMUNITY COLLEGE DISTRICT POL,CA0432100
 CA,ALAMEDA ,001,CABRILLO COMMUNITY COLLEGE PD APTOS,CA0440500
 CA,ALPINE ,003,CAPITOLA POLICE DEPARTMENT,CA0440100
 CA,AMADOR ,005,CHP SANTA CRUZ,CA0449900
 CA,BUTTE ,007,DEPT OF PARKS & REC PAJARO COAST APTOS,CA0440700
 CA,CALAVERAS ,009,DEPT OF PARKS & REC SANTA CRUZ MTNS FELTON,CA0440800
 CA,COLUSA ,011,SANTA CRUZ COUNTY SHERIFF'S OFFICE,CA0440000
 CA,CONTRA COSTA ,013,SANTA CRUZ POLICE DEPARTMENT,CA0440200
 CA,DEL NORTE ,015,SCOTTS VALLEY POLICE DEPARTMENT,CA0440400
 CA,DEL NORTE ,015,UNIVERSITY OF CALIFORNIA - SANTA CRUZ POLICE,CA0449700
 CA,EL DORADO ,017,UPRR: SANTA CRUZ COUNTY,CA0440600
 CA,FRESNO ,019,WATSONVILLE POLICE DEPARTMENT,CA0440300
 CA,ALAMEDA ,001,ANDERSON POLICE DEPARTMENT,CA0450100
 CA,ALPINE ,003,CHP REDDING,CA0459900
 CA,AMADOR ,005,DEPT OF PARKS & REC CASCADE SHASTA,CA0450500
 CA,BUTTE ,007,MARSHAL'S OFFICE REDDING,CA0459100
 CA,CALAVERAS ,009,REDDING POLICE DEPARTMENT,CA0450200
 CA,COLUSA ,011,SHASTA COUNTY SHERIFF'S OFFICE,CA0450000
 CA,CONTRA COSTA ,013,SHASTA STATE POLICE,CA0459800
 CA,DEL NORTE ,015,UPRR: SHASTA COUNTY,CA0450300
 CA,ALAMEDA ,001,CHP DOWNIEVILLE,CA0469900
 CA,ALPINE ,003,LOYALTON PD,CA0460100
 CA,AMADOR ,005,SIERRA COUNTY SHERIFF'S OFFICE,CA0460000
 CA,BUTTE ,007,UPRR: SIERRA COUNTY,CA0460200
 CA,ALAMEDA ,001,CHP YREKA,CA0479900
 CA,ALPINE ,003,DORRIS PD,CA0470100
 CA,AMADOR ,005,DUNSMUIR PD,CA0470200
 CA,BUTTE ,007,ETNA POLICE DEPARTMENT,CA0470300
 CA,CALAVERAS ,009,FORT JONES PD,CA0470400
 CA,COLUSA ,011,LAKE SHASTINA POLICE DEPT,CA0471000
 CA,CONTRA COSTA ,013,MONTAGUE PD,CA0470500
 CA,DEL NORTE ,015,MOUNT SHASTA POLICE DEPARTMENT,CA0470600
 CA,DEL NORTE ,015,S PACIFIC TRANS SISKIYOU,CA0471100
 CA,EL DORADO ,017,SISKIYOU COUNTY SHERIFF'S OFFICE,CA0470000
 CA,FRESNO ,019,TULELAKE POLICE DEPARTMENT,CA0470700
 CA,GLENN ,021,UPR-SISKIYOU COUNTY,CA0471300
 CA,HUMBOLDT ,023,UPRR: SISKIYOU COUNTY,CA0471600
 CA,HUMBOLDT ,023,WEED POLICE DEPARTMENT,CA0470800
 CA,IMPERIAL ,025,YREKA POLICE DEPARTMENT,CA0470900
 CA,ALAMEDA ,001,BENICIA POLICE DEPARTMENT,CA0480100
 CA,ALPINE ,003,CHP SOLANO,CA0489900
 CA,AMADOR ,005,DEPT OF PARKS & REC DELTA RIO VISTA,CA0480900
 CA,BUTTE ,007,DIXON POLICE DEPARTMENT,CA0480200
 CA,CALAVERAS ,009,FAIRFIELD POLICE DEPARTMENT,CA0480300
 CA,COLUSA ,011,RIO VISTA POLICE DEPARTMENT,CA0480400
 CA,CONTRA COSTA ,013,SOLANO COUNTY COMMUNITY COLLEGE DISTRICT POLICE,CA0481300
 CA,DEL NORTE ,015,SOLANO COUNTY SHERIFF'S OFFICE,CA0480000
 CA,DEL NORTE ,015,SOLANO COUNTY STATE POLI,CA0489800
 CA,EL DORADO ,017,SUISUN CITY POLICE DEPARTMENT,CA0480500
 CA,FRESNO ,019,UPRR: SOLANO COUNTY,CA0480800
 CA,GLENN ,021,VACAVILLE POLICE DEPARTMENT,CA0480600
 CA,HUMBOLDT ,023,VALLEJO POLICE DEPARTMENT,CA0480700
 CA,ALAMEDA ,001,CA DEPT OF PARKS RECREATION RUSSIAN RIVER,CA0491200
 CA,ALPINE ,003,CHP SANTA ROSA,CA0499900
 CA,AMADOR ,005,CLOVERDALE POLICE DEPARTMENT,CA0490100
 CA,BUTTE ,007,COTATI POLICE DEPARTMENT,CA0490200
 CA,CALAVERAS ,009,DEPT OF PARKS & REC SONOMA COAST SONOMA,CA0491100
 CA,COLUSA ,011,HEALDSBURG POLICE DEPARTMENT,CA0490300
 CA,CONTRA COSTA ,013,PETALUMA POLICE DEPARTMENT,CA0490800
 CA,DEL NORTE ,015,ROHNERT PARK DEPARTMENT OF PUBLIC SAFETY,CA0490400
 CA,DEL NORTE ,015,SANTA ROSA POLICE DEPARTMENT,CA0490500
 CA,EL DORADO ,017,SEBASTOPOL POLICE DEPARTMENT,CA0490600
 CA,FRESNO ,019,SONOMA COUNTY JUNIOR COLLEGE DISTRICT POLICE,CA0491400
 CA,GLENN ,021,SONOMA COUNTY SHERIFF'S OFFICE,CA0490000
 CA,HUMBOLDT ,023,SONOMA DEVELOPMENTAL CTR,CA0491300
 CA,HUMBOLDT ,023,SONOMA POLICE DEPT,CA0490700
 CA,IMPERIAL ,025,SONOMA STATE POLICE,CA0499800
 CA,INYO ,027,SONOMA STATE UNIVERSITY POLICE,CA0490900
 CA,KERN ,029,UPRR: SONOMA COUNTY,CA0491000
 CA,KINGS ,031,WINDSOR POLICE DEPT,CA0491500
 CA,ALAMEDA ,001,BNSF RWY: STANISLAUS CO,CA0501100
 CA,ALPINE ,003,CALIFORNIA STATE UNIVERSITY - STANISLAUS POLICE,CA0501000
 CA,AMADOR ,005,CERES DEPARTMENT OF PUBLIC SAFETY,CA0500100
 CA,BUTTE ,007,CHP MODESTO,CA0509900
 CA,CALAVERAS ,009,HUGHSON POLICE DEPT,CA0500900
 CA,COLUSA ,011,MODESTO JR COLL PD YOSEMITE COMM DIST MODESTO,CA0501500
 CA,CONTRA COSTA ,013,MODESTO POLICE DEPARTMENT,CA0500200
 CA,DEL NORTE ,015,NEWMAN POLICE DEPARTMENT,CA0500300
 CA,DEL NORTE ,015,OAKDALE POLICE DEPARTMENT,CA0500400
 CA,EL DORADO ,017,PATTERSON POLICE SERVICES,CA0500500
 CA,FRESNO ,019,RIVERBANK PD,CA0500600
 CA,GLENN ,021,STANISLAUS COUNTY SHERIFF'S OFFICE,CA0500000
 CA,HUMBOLDT ,023,STANISLAUS STATE POLICE,CA0509800
 CA,HUMBOLDT ,023,TURLOCK POLICE DEPARTMENT,CA0500700
 CA,IMPERIAL ,025,UPR SEC DPT STAINLAUS CO,CA0501400
 CA,INYO ,027,UPRR: STANISLAUS COUNTY,CA0501200
 CA,KERN ,029,WATERFORD POLICE DEPT,CA0500800
 CA,ALAMEDA ,001,CHP YUBA-SUTTER,CA0519900
 CA,ALPINE ,003,LIVE OAK PD,CA0510100
 CA,AMADOR ,005,SUTTER COUNTY SHERIFF'S OFFICE,CA0510000
 CA,BUTTE ,007,UPRR: SUTTER COUNTY,CA0510400
 CA,CALAVERAS ,009,YUBA CITY POLICE DEPARTMENT,CA0510200
 CA,ALAMEDA ,001,CHP RED BLUFF,CA0529900
 CA,ALPINE ,003,CORNING POLICE DEPARTMENT,CA0520100
 CA,AMADOR ,005,RED BLUFF POLICE DEPARTMENT,CA0520200
 CA,BUTTE ,007,TEHAMA COUNTY SHERIFF'S OFFICE,CA0520000
 CA,CALAVERAS ,009,TEHAMA INTERAGENCY TASK FORCE,CA0520400
 CA,COLUSA ,011,TEHAMA PD,CA0520300
 CA,ALAMEDA ,001,CHP TRINITY RIVER,CA0539900
 CA,ALPINE ,003,TRINITY COUNTY SHERIFF'S OFFICE,CA0530000
 CA,AMADOR ,005,UPRR: TRINITY COUNTY,CA0530100
 CA,ALAMEDA ,001,BNSF RWY: TULARE COUNTY,CA0540900
 CA,ALPINE ,003,CHP VISALIA,CA0549900
 CA,AMADOR ,005,COLLEGE OF THE SEQUOIAS POLICE,CA0541100
 CA,BUTTE ,007,DINUBA POLICE DEPARTMENT,CA0540100
 CA,CALAVERAS ,009,EXETER POLICE DEPARTMENT,CA0540200
 CA,COLUSA ,011,FARMERSVILLE POLICE DEPARTMENT,CA0540300
 CA,CONTRA COSTA ,013,LINDSAY DEPARTMENT OF PUBLIC SAFETY,CA0540400
 CA,DEL NORTE ,015,PORTERVILLE POLICE DEPARTMENT,CA0540500
 CA,DEL NORTE ,015,TULARE COUNTY SHERIFF'S OFFICE,CA0540000
 CA,EL DORADO ,017,TULARE POLICE DEPARTMENT,CA0540600
 CA,FRESNO ,019,TULARE STATE POLICE,CA0549800
 CA,GLENN ,021,UPRR: TULARE COUNTY,CA0541000
 CA,HUMBOLDT ,023,VISALIA DEPARTMENT OF PUBLIC SAFETY,CA0540700
 CA,HUMBOLDT ,023,WOODLAKE POLICE DEPARTMENT,CA0540800
 CA,ALAMEDA ,001,TULE RIVER TRIBAL POLICE,CADIT0000
 CA,ALAMEDA ,001,CHP SONORA,CA0559900
 CA,ALPINE ,003,DEPT OF PARKS & REC COLUMBIA COLUMBIA,CA0550200
 CA,AMADOR ,005,SONORA POLICE DEPARTMENT,CA0550100
 CA,BUTTE ,007,TUOLUMNE COUNTY SHERIFF'S OFFICE,CA0550000
 CA,ALAMEDA ,001,CA DEP PARKS & REC HUNGRY VALLEY DIST LEBEC,CA0561700
 CA,ALPINE ,003,CALIFORNIA STATE UNIVERSITY - CHANNEL ISLANDS POLI,CA0562200
 CA,AMADOR ,005,CAMARILLO PD,CA0560100
 CA,BUTTE ,007,CAMARILLO STATE HOSPITAL,CA0561600
 CA,CALAVERAS ,009,CHP VENTURA,CA0569900
 CA,COLUSA ,011,DEPT OF PARKS & REC CHANNEL COAST VENTURA,CA0561500
 CA,CONTRA COSTA ,013,DEPT PARKS REC SANTA MONICA MTNS NEWBURY PARK,CA0561300
 CA,DEL NORTE ,015,FILLMORE PD,CA0560200
 CA,DEL NORTE ,015,MOORPARK,CA0561400
 CA,EL DORADO ,017,OJAI PD,CA0560300
 CA,FRESNO ,019,OXNARD POLICE DEPARTMENT,CA0560400
 CA,GLENN ,021,PORT HUENEME POLICE DEPARTMENT,CA0560500
 CA,HUMBOLDT ,023,SANTA PAULA POLICE DEPARTMENT,CA0560600
 CA,HUMBOLDT ,023,SIMI VALLEY POLICE DEPARTMENT,CA0560900
 CA,IMPERIAL ,025,SPT VENTURA,CA0561000
 CA,INYO ,027,THOUSAND OAKS PD,CA0560700
 CA,KERN ,029,UPRR: VENTURA COUNTY,CA0562100
 CA,KINGS ,031,VENTURA COLLEGE,CA0568000
 CA,LAKE ,033,VENTURA COUNTY SHERIFF'S OFFICE,CA0560000
 CA,LASSEN ,035,VENTURA POLICE DEPARTMENT,CA0560800
 CA,LOS ANGELES ,037,VENTURA STATE POLICE,CA0569800
 CA,ALAMEDA ,001,CHP WOODLAND,CA0579900
 CA,ALPINE ,003,DAVIS POLICE DEPARTMENT,CA0570100
 CA,AMADOR ,005,UNIVERSITY OF CALIFORNIA - DAVIS POLICE,CA0579700
 CA,BUTTE ,007,UPRR YOLO COUNTY,CA0570600
 CA,CALAVERAS ,009,UPRR: YOLO COUNTY,CA0570500
 CA,COLUSA ,011,WEST SACRAMENTO POLICE DEPARTMENT,CA0570400
 CA,CONTRA COSTA ,013,WINTERS POLICE DEPARTMENT,CA0570200
 CA,DEL NORTE ,015,WOODLAND POLICE DEPARTMENT,CA0570300
 CA,DEL NORTE ,015,YOLO COUNTY SHERIFF'S OFFICE,CA0570000
 CA,EL DORADO ,017,YOLO STATE POLICE,CA0579800
 CA,ALAMEDA ,001,CHP MARYSVILLE,CA0589900
 CA,ALPINE ,003,MARYSVILLE POLICE DEPARTMENT,CA0580100
 CA,AMADOR ,005,U P RAILROAD SEC CO DEPT,CA0580400
 CA,BUTTE ,007,UPRR: YUBA COUNTY,CA0580300
 CA,CALAVERAS ,009,WHEATLAND POLICE DEPARTMENT,CA0580200
 CA,COLUSA ,011,YUBA COUNTY SHERIFF'S OFFICE,CA0580000
 CO,ADAMS ,001,ADAMS COUNTY SHERIFF'S OFFICE,CO0010000
 CO,ALAMOSA ,003,BRIGHTON POLICE DEPARTMENT,CO0010200
 CO,ARAPAHOE ,005,COMMERCE CITY POLICE DEPARTMENT,CO0010300
 CO,ARAPAHOE ,005,DERBY PD,CO0010700
 CO,ARCHULETA ,007,FEDERAL HEIGHTS POLICE DEPARTMENT,CO0010800
 CO,BACA ,009,NORTHGLENN POLICE DEPARTMENT,CO0010600
 CO,BENT ,011,THORNTON POLICE DEPT,CO0010400
 CO,BOULDER ,013,WESTMINSTER POLICE DEPT,CO0010500
 CO,ADAMS ,001,ADAMS STATE COLLEGE POLICE DEPARTMENT,CO0020200
 CO,ALAMOSA ,003,ALAMOSA COUNTY SHERIFF'S OFFICE,CO0020000
 CO,ARAPAHOE ,005,ALAMOSA POLICE DEPARTMENT,CO0020100
 CO,ADAMS ,001,ARAPAHOE COMMUNITY COLLEGE POLICE DEPARTMENT,CO0030900
 CO,ALAMOSA ,003,ARAPAHOE COUNTY SHERIFF'S OFFICE,CO0030000
 CO,ARAPAHOE ,005,AURORA POLICE DEPARTMENT,CO0010100
 CO,ARAPAHOE ,005,BOW MAR PD LITTLETON,CO0030600
 CO,ARCHULETA ,007,CHATFIELD ST REC AREA LAW ENF SEC LITTLETON,CO0031200
 CO,BACA ,009,CHERRY CREEK ST PARK RANGERS LAW ENF SEC AURORA,CO0031300
 CO,BENT ,011,CHERRY HILLS VILLAGE POLICE DEPARTMENT,CO0030500
 CO,BOULDER ,013,CITY OF CENTENNIAL POLICE DEPARTMENT,CO0031100
 CO,BROOMFIELD ,014,COLUMBINE VALLEY POLICE DEPARTMENT,CO0030800
 CO,BROOMFIELD ,014,ENGLEWOOD POLICE DEPARTMENT,CO0030100
 CO,CHAFFEE ,015,GLENDALE POLICE DEPARTMENT,CO0030400
 CO,CHEYENNE ,017,GREENWOOD VILLAGE POLICE DEPARTMENT,CO0030700
 CO,CLEAR CREEK ,019,LITTLETON POLICE DEPARTMENT,CO0030200
 CO,CONEJOS ,021,SHERIDAN POLICE DEPT,CO0030300
 CO,ADAMS ,001,UNIVERSITY OF COLORADO - DENVER POLICE DEPT,CO0011100
 CO,ADAMS ,001,ARCHULETA COUNTY SHERIFF'S OFFICE,CO0040000
 CO,ALAMOSA ,003,NAVAJO ST PARK RANGERS LAW ENF SEC ARBOLES,CO0040200
 CO,ARAPAHOE ,005,PAGOSA SPRINGS POLICE DEPARTMENT,CO0040100
 CO,ADAMS ,001,BACA COUNTY SHERIFF'S OFFICE,CO0050000
 CO,ALAMOSA ,003,CAMPO POLICE DEPARTMENT,CO0050300
 CO,ARAPAHOE ,005,PRITCHETT PD,CO0050200
 CO,ARAPAHOE ,005,SPRINGFIELD POLICE DEPARTMENT,CO0050100
 CO,ARCHULETA ,007,WALSH POLICE DEPARTMENT,CO0050700
 CO,ADAMS ,001,BENT COUNTY SHERIFF'S OFFICE,CO0060000
 CO,ALAMOSA ,003,LAS ANIMAS POLICE DEPARTMENT,CO0060100
 CO,ADAMS ,001,BOULDER COUNTY SHERIFF'S OFFICE,CO0070000
 CO,ALAMOSA ,003,BOULDER POLICE DEPARTMENT,CO0070100
 CO,ARAPAHOE ,005,LAFAYETTE POLICE DEPARTMENT,CO0070300
 CO,ARAPAHOE ,005,LONGMONT POLICE DEPARTMENT,CO0070400
 CO,ARCHULETA ,007,LOUISVILLE POLICE DEPARTMENT,CO0070600
 CO,BACA ,009,LYONS PD,CO0070700
 CO,BENT ,011,NEDERLAND MARSHAL'S OFFICE,CO0070800
 CO,BOULDER ,013,UNIVERSITY OF COLORADO - BOULDER POLICE DEPT,CO0070500
 CO,ADAMS ,001,BROOMFIELD POLICE DEPARTMENT,CO0640100
 CO,ADAMS ,001,BROOMFIELD POLICE DEPT,CO0070200
 CO,ADAMS ,001,BUENA VISTA POLICE DEPARTMENT,CO0080100
 CO,ALAMOSA ,003,CHAFFEE COUNTY SHERIFF'S OFFICE,CO0080000
 CO,ARAPAHOE ,005,SALIDA POLICE DEPARTMENT,CO0080200
 CO,ADAMS ,001,CHEYENNE COUNTY SHERIFF'S OFFICE,CO0090000
 CO,ALAMOSA ,003,CHEYENNE WELLS PD,CO0090100
 CO,ADAMS ,001,CLEAR CREEK COUNTY SHERIFF'S OFFICE,CO0100000
 CO,ALAMOSA ,003,EMPIRE POLICE DEPARTMENT,CO0100300
 CO,ARAPAHOE ,005,GEORGETOWN POLICE DEPARTMENT,CO0100200
 CO,ARAPAHOE ,005,IDAHO SPRINGS POLICE DEPARTMENT,CO0100100
 CO,ADAMS ,001,ANTONITO POLICE DEPARTMENT,CO0110100
 CO,ALAMOSA ,003,CONEJOS COUNTY SHERIFF'S OFFICE,CO0110000
 CO,ARAPAHOE ,005,LA JARA POLICE DEPARTMENT,CO0110300
 CO,ARAPAHOE ,005,MANASSA POLICE DEPARTMENT,CO0110400
 CO,ARCHULETA ,007,ROMEO PD,CO0110200
 CO,BACA ,009,SANFORD MARSHAL'S OFFICE,CO0110500
 CO,ADAMS ,001,COSTILLA COUNTY SHERIFF'S OFFICE,CO0120000
 CO,ALAMOSA ,003,SAN LUIS POLICE DEPARTMENT,CO0120100
 CO,ADAMS ,001,CROWLEY COUNTY SHERIFF'S OFFICE,CO0130000
 CO,ALAMOSA ,003,ORDWAY MARSHALS OFFICE0,CO0130100
 CO,ADAMS ,001,CUSTER COUNTY SHERIFF'S OFFICE,CO0140000
 CO,ALAMOSA ,003,WESTCLIFFE PD,CO0140100
 CO,ADAMS ,001,CEDAREDGE POLICE DEPARTMENT,CO0150400
 CO,ALAMOSA ,003,DELTA COUNTY SHERIFF'S OFFICE,CO0150000
 CO,ARAPAHOE ,005,DELTA POLICE DEPARTMENT,CO0150100
 CO,ARAPAHOE ,005,HOTCHKISS MARSHAL'S OFFICE,CO0150300
 CO,ARCHULETA ,007,PAONIA POLICE DEPT,CO0150200
 CO,ADAMS ,001,AURARIA CAMPUS POLICE - DENVER,CO0160200
 CO,ALAMOSA ,003,COLORADO DIVISION OF WILDLIFE - LAW ENFORCEMENT DI,CO0160500
 CO,ARAPAHOE ,005,DENVER CNTY SHERIFF OFC,CO0160000
 CO,ARAPAHOE ,005,DENVER POLICE DEPARTMENT,CODPD0000
 CO,ARCHULETA ,007,POLICE DEPARTMENT UNIV OF CO DENVER CAMPUS,CO0160400
 CO,BACA ,009,UNIV DENVER PD DENVER,CO0160100
 CO,ADAMS ,001,COLORADO BUREAU OF INVESTIGATION,COCBI0000
 CO,ALAMOSA ,003,COLORADO SP CATTLE-THEFT,COCSPNO00
 CO,ARAPAHOE ,005,COLORADO STATE PATROL,COCSP0000
 CO,ADAMS ,001,DOLORES COUNTY SHERIFF'S OFFICE,CO0170000
 CO,ALAMOSA ,003,MARSHALS OFFICE DOVE CREEK,CO0170100
 CO,ADAMS ,001,CASTLE ROCK POLICE DEPARTMENT,CO0180100
 CO,ALAMOSA ,003,COLORADO STATE PARKS - ENFORCEMENT,CO0180600
 CO,ARAPAHOE ,005,DOUGLAS COUNTY SHERIFF'S OFFICE,CO0180000
 CO,ARAPAHOE ,005,LONE TREE POLICE DEPARTMENT,CO0180700
 CO,ARCHULETA ,007,PARKER POLICE DEPT,CO0180500
 CO,ADAMS ,001,AVON POLICE DEPARTMENT,CO0190600
 CO,ALAMOSA ,003,BASALT POLICE DEPARTMENT,CO0190400
 CO,ARAPAHOE ,005,EAGLE COUNTY SHERIFF'S OFFICE,CO0190000
 CO,ARAPAHOE ,005,EAGLE POLICE DEPARTMENT,CO0190200
 CO,ARCHULETA ,007,MINTURN POLICE DEPARTMENT,CO0190300
 CO,BACA ,009,VAIL POLICE DEPARTMENT,CO0190100
 CO,ADAMS ,001,CALHAN POLICE DEPARTMENT,CO0211000
 CO,ALAMOSA ,003,COLORADO SPRINGS POLICE DEPARTMENT,CO0210100
 CO,ARAPAHOE ,005,EL PASO COUNTY SHERIFF'S OFFICE,CO0210000
 CO,ARAPAHOE ,005,FOUNTAIN POLICE DEPARTMENT,CO0210200
 CO,ARCHULETA ,007,GREEN MOUNTAIN FALLS MARSHAL'S OFFICE,CO0210900
 CO,BACA ,009,MANITOU SPRINGS POLICE DEPARTMENT,CO0210300
 CO,BENT ,011,MONUMENT POLICE DEPARTMENT,CO0210700
 CO,BOULDER ,013,PALMER LAKE POLICE DEPT,CO0210600
 CO,BROOMFIELD ,014,PIKES PEAK COMMUNITY COLLEGE POLICE DEPT,CO0210500
 CO,BROOMFIELD ,014,UNIVERSITY OF COLORADO - COLORADO SPRINGS POLICE D,CO0210400
 CO,ADAMS ,001,ELBERT COUNTY SHERIFF'S OFFICE,CO0200000
 CO,ALAMOSA ,003,ELIZABETH POLICE DEPARTMENT,CO0200100
 CO,ARAPAHOE ,005,KIOWA POLICE DEPARTMENT,CO0200300
 CO,ARAPAHOE ,005,SIMLA POLICE DEPARTMENT,CO0200200
 CO,ADAMS ,001,CANON CITY POLICE DEPARTMENT,CO0220100
 CO,ALAMOSA ,003,FLORENCE POLICE DEPARTMENT,CO0220200
 CO,ARAPAHOE ,005,FREMONT COUNTY SHERIFF'S OFFICE,CO0220000
 CO,ADAMS ,001,CARBONDALE POLICE DEPARTMENT,CO0230400
 CO,ALAMOSA ,003,GARFIELD COUNTY SHERIFF'S OFFICE,CO0230000
 CO,ARAPAHOE ,005,GLENWOOD SPRINGS POLICE DEPARTMENT,CO0230100
 CO,ARAPAHOE ,005,NEW CASTLE POLICE DEPARTMENT,CO0230600
 CO,ARCHULETA ,007,PARACHUTE POLICE DEPT,CO0230200
 CO,BACA ,009,RIFLE POLICE DEPARTMENT,CO0230300
 CO,BENT ,011,SILT POLICE DEPARTMENT,CO0230500
 CO,BOULDER ,013,TWO RIVERS DRUG ENFORCEMENT TEAM,CO0230800
 CO,ADAMS ,001,BLACK HAWK POLICE DEPARTMENT,CO0240200
 CO,ALAMOSA ,003,CENTRAL CITY POLICE DEPARTMENT,CO0240100
 CO,ARAPAHOE ,005,GILPIN COUNTY SHERIFF'S OFFICE,CO0240000
 CO,ADAMS ,001,FRASER/WINTER PARK POLICE DEPARTMENT,CO0250400
 CO,ALAMOSA ,003,GRANBY POLICE DEPARTMENT,CO0250100
 CO,ARAPAHOE ,005,GRAND COUNTY SHERIFF'S OFFICE,CO0250000
 CO,ARAPAHOE ,005,GRAND LAKE PD,CO0250200
 CO,ARCHULETA ,007,KREMMLING POLICE DEPARTMENT,CO0250300
 CO,ADAMS ,001,CRESTED BUTTE MARSHAL'S OFFICE,CO0260300
 CO,ALAMOSA ,003,GUNNISON COUNTY SHERIFF'S OFFICE,CO0260000
 CO,ARAPAHOE ,005,GUNNISON POLICE DEPARTMENT,CO0260100
 CO,ARAPAHOE ,005,MT. CRESTED BUTTE POLICE DEPARTMENT,CO0260200
 CO,ADAMS ,001,HINSDALE COUNTY SHERIFF'S OFFICE,CO0270000
 CO,ADAMS ,001,HUERFANO COUNTY SHERIFF'S OFFICE,CO0280000
 CO,ALAMOSA ,003,LA VETA MARSHAL'S OFFICE,CO0280200
 CO,ARAPAHOE ,005,WALSENBURG POLICE DEPARTMENT,CO0280100
 CO,ADAMS ,001,JACKSON COUNTY SHERIFF'S OFFICE,CO0290000
 CO,ADAMS ,001,ARVADA POLICE DEPARTMENT,CO0300100
 CO,ALAMOSA ,003,COLORADO SCHOOL OF MINES POLICE DEPT,CO0300800
 CO,ARAPAHOE ,005,EDGEWATER POLICE DEPARTMENT,CO0300300
 CO,ARAPAHOE ,005,GOLDEN POLICE DEPARTMENT,CO0300200
 CO,ARCHULETA ,007,JEFFERSON COUNTY SHERIFF'S OFFICE,CO0300000
 CO,BACA ,009,LAKESIDE POLICE DEPARTMENT,CO0300600
 CO,BENT ,011,LAKEWOOD POLICE DEPARTMENT,CO0300400
 CO,BOULDER ,013,MORRISON POLICE DEPT,CO0300700
 CO,BROOMFIELD ,014,MOUNTAIN VIEW POLICE DEPARTMENT,CO0300900
 CO,BROOMFIELD ,014,RED ROCKS COMMUNITY COLLEGE POLICE DEPT,CO0301000
 CO,CHAFFEE ,015,WHEAT RIDGE POLICE DEPT,CO0300500
 CO,ADAMS ,001,GOLDEN GATE CANYON ST PARK RANGERS GOLDEN,CO0240300
 CO,ADAMS ,001,EADS PD,CO0310100
 CO,ALAMOSA ,003,KIOWA COUNTY SHERIFF'S OFFICE,CO0310000
 CO,ADAMS ,001,BURLINGTON POLICE DEPARTMENT,CO0320100
 CO,ALAMOSA ,003,FLAGLER MARSHAL OFC,CO0320300
 CO,ARAPAHOE ,005,KIT CARSON COUNTY SHERIFF'S OFFICE,CO0320000
 CO,ARAPAHOE ,005,STRATTON MARSHAL'S OFFICE,CO0320200
 CO,ADAMS ,001,BAYFIELD MARSHAL'S OFFICE,CO0340400
 CO,ALAMOSA ,003,DURANGO POLICE DEPARTMENT,CO0340100
 CO,ARAPAHOE ,005,FORT LEWIS COLLEGE POLICE DEPARTMENT,CO0340500
 CO,ARAPAHOE ,005,IGNACIO POLICE DEPARTMENT,CO0340300
 CO,ARCHULETA ,007,LA PLATA COUNTY SHERIFF'S OFFICE,CO0340000
 CO,BACA ,009,SOUTHWEST DRUG TASK FORCE,CO0348000
 CO,ADAMS ,001,SOUTHERN UTE TRIBAL POLICE DEPT,CO0340200
 CO,ADAMS ,001,LAKE COUNTY SHERIFF'S OFFICE,CO0330000
 CO,ALAMOSA ,003,LEADVILLE POLICE DEPARTMENT,CO0330100
 CO,ADAMS ,001,BERTHOUD POLICE DEPARTMENT,CO0350100
 CO,ALAMOSA ,003,COLORADO STATE UNIVERSITY POLICE DEPARTMENT,CO0350500
 CO,ARAPAHOE ,005,ESTES PARK POLICE DEPARTMENT,CO0350200
 CO,ARAPAHOE ,005,FORT COLLINS POLICE DEPARTMENT,CO0350300
 CO,ARCHULETA ,007,LARIMER COUNTY SHERIFF'S OFFICE,CO0350000
 CO,BACA ,009,LOVELAND POLICE DEPARTMENT,CO0350400
 CO,BENT ,011,TIMNATH POLICE DEPARTMENT,CO0351000
 CO,BOULDER ,013,WELLINGTON PD,CO0350600
 CO,ADAMS ,001,LAS ANIMAS COUNTY SHERIFF'S OFFICE,CO0360000
 CO,ALAMOSA ,003,TRINIDAD POLICE DEPT,CO0360100
 CO,ADAMS ,001,HUGO MARSHAL'S OFFICE,CO0370200
 CO,ALAMOSA ,003,LIMON POLICE DEPARTMENT,CO0370100
 CO,ARAPAHOE ,005,LINCOLN COUNTY SHERIFF'S OFFICE,CO0370000
 CO,ADAMS ,001,FLEMING PD,CO0380200
 CO,ALAMOSA ,003,LOGAN COUNTY SHERIFF'S OFFICE,CO0380000
 CO,ARAPAHOE ,005,STERLING POLICE DEPARTMENT,CO0380100
 CO,ADAMS ,001,COLLBRAN MARSHAL'S OFFICE,CO0390900
 CO,ALAMOSA ,003,DE BEQUE MARSHALL'S OFFICE,CO0390400
 CO,ARAPAHOE ,005,FRUITA POLICE DEPARTMENT,CO0390200
 CO,ARAPAHOE ,005,GRAND JUNCTION POLICE DEPARTMENT,CO0390100
 CO,ARCHULETA ,007,MESA COUNTY SHERIFF'S OFFICE,CO0390000
